Artist,Album,Genre,Plays,Rating
Dry The River,Shallow Bed,Alternative : Indie Folk,7,
Dry The River,Shallow Bed,Alternative : Indie Folk,10,
Dry The River,Shallow Bed,Alternative : Indie Folk,6,
Dry The River,Shallow Bed,Alternative : Indie Folk,6,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,3.5
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dry The River,Shallow Bed [Acoustic],Alternative : Indie Folk,1,
Dum Dum Girls,End Of Daze,Alternative : Dream Pop,7,4
Dum Dum Girls,End Of Daze,Alternative : Dream Pop,7,
Dum Dum Girls,End Of Daze,Alternative : Dream Pop,7,
Dum Dum Girls,End Of Daze,Alternative : Dream Pop,15,
Dum Dum Girls,End Of Daze,Alternative : Dream Pop,6,
Easter Island,Frightened,Alternative : Indie Rock,7,3
Easter Island,Frightened,Alternative : Indie Rock,6,
Easter Island,Frightened,Alternative : Indie Rock,6,
Easter Island,Frightened,Alternative : Indie Rock,8,
Easter Island,Frightened,Alternative : Indie Rock,14,
Easter Island,Frightened,Alternative : Indie Rock,5,
Easter Island,Frightened,Alternative : Indie Rock,7,
Easter Island,Frightened,Alternative : Indie Rock,6,
Easter Island,Frightened,Alternative : Indie Rock,6,
Easter Island,Frightened,Alternative : Indie Rock,6,
Easter Island,Frightened,Alternative : Indie Rock,6,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,2
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,1,
Easy Star All-Stars,Thrillah,Reggae : Contemporary Reggae,,
Efterklang,Piramida,Alternative : Indie Electronic,8,3.5
Efterklang,Piramida,Alternative : Indie Electronic,7,
Efterklang,Piramida,Alternative : Indie Electronic,13,
Efterklang,Piramida,Alternative : Indie Electronic,8,
Efterklang,Piramida,Alternative : Indie Electronic,6,
Efterklang,Piramida,Alternative : Indie Electronic,6,
Efterklang,Piramida,Alternative : Indie Electronic,6,
Efterklang,Piramida,Alternative : Indie Electronic,7,
Efterklang,Piramida,Alternative : Indie Electronic,7,
Efterklang,Piramida,Alternative : Indie Electronic,6,
Eisley,Deep Space,Rock : Alternative Pop/Rock,7,2.5
Eisley,Deep Space,Rock : Alternative Pop/Rock,5,
Eisley,Deep Space,Rock : Alternative Pop/Rock,5,
Eisley,Deep Space,Rock : Alternative Pop/Rock,5,
Eisley,Deep Space,Rock : Alternative Pop/Rock,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,2.5
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,6,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
El Perro Del Mar,Pale Fire,Alternative : Indie Electronic,5,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,5,3
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,5,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,4,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,8,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,4,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,5,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,5,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,5,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,4,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,4,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,4,
EL-P,Cancer 4 Cure,Hip-Hop : Alternative Hip-Hop,4,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,6,2
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,6,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,5,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,7,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,6,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,4,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,6,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,4,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,4,
Errors,Have Some Faith In Magic,Alternative : Indie Electronic,4,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,1
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,4,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,3,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Evening Hymns,Spectral Dusk,Alternative : Indie Folk,2,
Exitmusic,Passage,Alternative : Dream Pop,5,3
Exitmusic,Passage,Alternative : Dream Pop,5,
Exitmusic,Passage,Alternative : Dream Pop,5,
Exitmusic,Passage,Alternative : Dream Pop,5,
Exitmusic,Passage,Alternative : Dream Pop,6,
Exitmusic,Passage,Alternative : Dream Pop,5,
Exitmusic,Passage,Alternative : Dream Pop,5,
Exitmusic,Passage,Alternative : Dream Pop,5,
Exitmusic,Passage,Alternative : Dream Pop,6,
Exitmusic,Passage,Alternative : Dream Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,6,3
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,6,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,16,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Family Of The Year,Loma Vista,Alternative : Folk-Pop,5,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,5,3
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,7,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,6,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,6,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,5,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,6,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,5,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,7,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,6,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,5,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,5,
Fanfarlo,Rooms Filled With Light,Alternative : Indie Pop,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,7,3
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,6,
Father John Misty,Fear Fun,Alternative : Chamber Folk,6,
Father John Misty,Fear Fun,Alternative : Chamber Folk,6,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Father John Misty,Fear Fun,Alternative : Chamber Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,6,3
Field Report,Field Report,Folk : Contemporary Folk,6,
Field Report,Field Report,Folk : Contemporary Folk,11,
Field Report,Field Report,Folk : Contemporary Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,5,
Field Report,Field Report,Folk : Contemporary Folk,5,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,6,2.5
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,6,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,6,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,5,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,5,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,6,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,5,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,5,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,5,
Fiona Apple,The Idler Wheel Is Wiserƒ,Alternative : Baroque Pop,5,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,11,4
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,14,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,7,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,7,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,7,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,7,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,7,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,8,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,8,
First Aid Kit,The Lion's Roar,Alternative : Chamber Folk,8,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,1
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,1,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Flying Lotus,Until The Quiet Comes,Electronic : IDM,,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,11,4.5
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,10,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,7,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,8,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,7,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,10,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,13,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,8,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,10,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,14,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,9,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,9,
Foreign Fields,Anywhere But Where I Am,Alternative : Indie Folk,10,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,22,4.5
Frank Ocean,channel ORANGE,R&B : Alternative R&B,8,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,19,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,11,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,12,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,11,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,17,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,20,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,18,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,8,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,14,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,10,
Frank Ocean,channel ORANGE,R&B : Alternative R&B,14,
Freelance Whales,Diluvia,Alternative : Indie Pop,7,3.5
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Freelance Whales,Diluvia,Alternative : Indie Pop,14,
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Freelance Whales,Diluvia,Alternative : Indie Pop,7,
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Freelance Whales,Diluvia,Alternative : Indie Pop,7,
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Freelance Whales,Diluvia,Alternative : Indie Pop,6,
Frightened Rabbit,State Hospital,Alternative : Indie Rock,7,3
Frightened Rabbit,State Hospital,Alternative : Indie Rock,6,
Frightened Rabbit,State Hospital,Alternative : Indie Rock,6,
Frightened Rabbit,State Hospital,Alternative : Indie Rock,6,
Frightened Rabbit,State Hospital,Alternative : Indie Rock,5,
fun.,Some Nights,Pop : Pop/Rock,3,2.5
fun.,Some Nights,Pop : Pop/Rock,2,
fun.,Some Nights,Pop : Pop/Rock,8,
fun.,Some Nights,Pop : Pop/Rock,2,
fun.,Some Nights,Pop : Pop/Rock,3,
fun.,Some Nights,Pop : Pop/Rock,4,
fun.,Some Nights,Pop : Pop/Rock,3,
fun.,Some Nights,Pop : Pop/Rock,3,
fun.,Some Nights,Pop : Pop/Rock,3,
fun.,Some Nights,Pop : Pop/Rock,3,
Geographer,Myth,Alternative : Indie Pop,10,4
Geographer,Myth,Alternative : Indie Pop,12,
Geographer,Myth,Alternative : Indie Pop,9,
Geographer,Myth,Alternative : Indie Pop,9,
Geographer,Myth,Alternative : Indie Pop,11,
Geographer,Myth,Alternative : Indie Pop,8,
Geographer,Myth,Alternative : Indie Pop,8,
Geographer,Myth,Alternative : Indie Pop,7,
Geographer,Myth,Alternative : Indie Pop,8,
Geographer,Myth,Alternative : Indie Pop,7,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,6,3
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,5,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,5,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,6,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,6,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,8,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,5,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,7,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,5,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,5,
Glen Hansard,Rhythm And Repose,Folk : Alternative Folk,5,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,13,3.5
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,22,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,17,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,9,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,7,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,13,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,14,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,18,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,5,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,5,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,9,
GOOD Music,Kanye West Presents GOOD Music - Cruel Summer,Hip-Hop : Rap,7,
Grimes,Visions,Alternative : Indie Electronic,6,2
Grimes,Visions,Alternative : Indie Electronic,5,
Grimes,Visions,Alternative : Indie Electronic,6,
Grimes,Visions,Alternative : Indie Electronic,5,
Grimes,Visions,Alternative : Indie Electronic,5,
Grimes,Visions,Alternative : Indie Electronic,5,
Grimes,Visions,Alternative : Indie Electronic,5,
Grimes,Visions,Alternative : Indie Electronic,4,
Grimes,Visions,Alternative : Indie Electronic,4,
Grimes,Visions,Alternative : Indie Electronic,3,
Grimes,Visions,Alternative : Indie Electronic,3,
Grimes,Visions,Alternative : Indie Electronic,3,
Grimes,Visions,Alternative : Indie Electronic,3,
Grizzly Bear,Shields,Alternative : Indie,9,3.5
Grizzly Bear,Shields,Alternative : Indie,7,
Grizzly Bear,Shields,Alternative : Indie,6,
Grizzly Bear,Shields,Alternative : Indie,9,
Grizzly Bear,Shields,Alternative : Indie,9,
Grizzly Bear,Shields,Alternative : Indie,8,
Grizzly Bear,Shields,Alternative : Indie,7,
Grizzly Bear,Shields,Alternative : Indie,12,
Grizzly Bear,Shields,Alternative : Indie,8,
Grizzly Bear,Shields,Alternative : Indie,9,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,3
Hot Chip,In Our Heads,Alternative : Alternative Dance,6,
Hot Chip,In Our Heads,Alternative : Alternative Dance,8,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
Hot Chip,In Our Heads,Alternative : Alternative Dance,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,3
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,6,
How To Dress Well,Total Loss,Alternative : Indie R&B,6,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
How To Dress Well,Total Loss,Alternative : Indie R&B,5,
Hunter Hayes,Hunter Hayes Live,Country : Contemporary Country,2,2
Hunter Hayes,Hunter Hayes Live,Country : Contemporary Country,2,
Hunter Hayes,Hunter Hayes Live,Country : Contemporary Country,3,
Hunter Hayes,Hunter Hayes Live,Country : Contemporary Country,2,
Hunter Hayes,Hunter Hayes Live,Country : Contemporary Country,2,
Ice Choir,Afar,Alternative : Electroclash,5,2.5
Ice Choir,Afar,Alternative : Electroclash,6,
Ice Choir,Afar,Alternative : Electroclash,5,
Ice Choir,Afar,Alternative : Electroclash,3,
Ice Choir,Afar,Alternative : Electroclash,4,
Ice Choir,Afar,Alternative : Electroclash,5,
Ice Choir,Afar,Alternative : Electroclash,5,
Ice Choir,Afar,Alternative : Electroclash,4,
Ice Choir,Afar,Alternative : Electroclash,5,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,6,2.5
Imperial Teen,Feel The Sound,Alternative : Indie Pop,6,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,6,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,6,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,7,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,5,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,6,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,8,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,5,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,4,
Imperial Teen,Feel The Sound,Alternative : Indie Pop,4,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,2.5
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,1,
Incubus,Incubus HQ Live,Rock : Alternative Indie/Rock,2,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,2.5
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,4,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,
Japandroids,Celebration Rock,Rock : Garage Rock Revival,5,
Jessie Ware,Devotion,Pop : Pop-Soul,4,3
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,5,
Jessie Ware,Devotion,Pop : Pop-Soul,5,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jessie Ware,Devotion,Pop : Pop-Soul,4,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,7,3.5
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,6,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
Jim James,Regions Of Light And Sound Of God,Alternative : Neo-Psychedelia,5,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,23,3.5
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,23,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,16,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,12,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,17,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,14,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,22,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,15,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,12,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,15,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,18,
John Mayer,Born And Raised,Pop/Rock : Acoustic Pop/Rock,11,
John Talabot,fIN,Electronic : Tech House,4,3
John Talabot,fIN,Electronic : Tech House,13,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,5,
John Talabot,fIN,Electronic : Tech House,8,
John Talabot,fIN,Electronic : Tech House,5,
Jonquil,Point Of Go,Alternative : Indie Pop,11,4
Jonquil,Point Of Go,Alternative : Indie Pop,7,
Jonquil,Point Of Go,Alternative : Indie Pop,10,
Jonquil,Point Of Go,Alternative : Indie Pop,8,
Jonquil,Point Of Go,Alternative : Indie Pop,7,
Jonquil,Point Of Go,Alternative : Indie Pop,7,
Jonquil,Point Of Go,Alternative : Indie Pop,9,
Jonquil,Point Of Go,Alternative : Indie Pop,7,
Jonquil,Point Of Go,Alternative : Indie Pop,6,
Jonquil,Point Of Go,Alternative : Indie Pop,20,
Jonquil,Point Of Go,Alternative : Indie Pop,6,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,2
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,6,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
JT Daly,Memory,Rock : Alternative Indie/Rock,5,
Justin Bieber,Believe,Pop : 2010s,6,3
Justin Bieber,Believe,Pop : 2010s,10,
Justin Bieber,Believe,Pop : 2010s,15,
Justin Bieber,Believe,Pop : 2010s,4,
Justin Bieber,Believe,Pop : 2010s,7,
Justin Bieber,Believe,Pop : 2010s,5,
Justin Bieber,Believe,Pop : 2010s,4,
Justin Bieber,Believe,Pop : 2010s,6,
Justin Bieber,Believe,Pop : 2010s,4,
Justin Bieber,Believe,Pop : 2010s,20,
Justin Bieber,Believe,Pop : 2010s,5,
Justin Bieber,Believe,Pop : 2010s,4,
Justin Bieber,Believe,Pop : 2010s,4,
